Original_Text,Word_Count,Char_Count,Sentiment_Polarity,Translated_Text,Source_Id,Source_Name
"



THE KING IN YELLOW BY ROBERT W",6,33,0.0,"



THE KING IN YELLOW BY ROBERT W",5,TheKingInYellow,maybe_english,0.7127846257863659,0,"



THE KING IN YELLOW BY ROBERT W"
" Rep utation damaged at Dieppe, France",6,37,-0.4404," Rep utation damaged at Dieppe, France",5,TheKingInYellow,english,0.9999953396862258,0," Rep utation damaged at Dieppe, France"
 To be repaired by October ist,6,29,0.0, To be repaired by October ist,5,TheKingInYellow,english,0.9999948223574613,0, To be repaired by October ist
 Retainer $500,2,13,0.0, Retainer $500,5,TheKingInYellow,confident_non_english,0.9999928216593909,0,
" "" Note",2,6,0.0," "" Note",5,TheKingInYellow,uncertain_non_english,0.8446445144129866,0," "" Note"
 C,1,1,0.0, C,5,TheKingInYellow,english,0.9999906913057575,0, C
" Hamilton Chester, Captain U",4,27,0.0," Hamilton Chester, Captain U",5,TheKingInYellow,english,0.9999941093777218,0," Hamilton Chester, Captain U"
 S,1,1,0.0, S,5,TheKingInYellow,confident_non_english,0.9999956361674904,0,
 S,1,1,0.0, S,5,TheKingInYellow,confident_non_english,0.9999956361674904,0,
 Avalanche ordered home from South- Sea Squadron October ist,9,59,0.0, Avalanche ordered home from South- Sea Squadron October ist,5,TheKingInYellow,english,0.9999962500983772,0, Avalanche ordered home from South- Sea Squadron October ist
""" ""Well,"" I said, ""the profession of a Re pairer of Reputations is lucrative",13,75,0.2732,""" ""Well,"" I said, ""the profession of a Re pairer of Reputations is lucrative",5,TheKingInYellow,english,0.9999952842683137,0,""" ""Well,"" I said, ""the profession of a Re pairer of Reputations is lucrative"
 His colorless eyes sought mine,5,30,0.0, His colorless eyes sought mine,5,TheKingInYellow,english,0.9999964902862736,0, His colorless eyes sought mine
" "" I only wanted to demonstrate that I was correct",10,49,0.0," "" I only wanted to demonstrate that I was correct",5,TheKingInYellow,english,0.9999986886328736,0," "" I only wanted to demonstrate that I was correct"
 You said it was impossible to succeed as a Repairer of Reputations ; that even if I did succeed in certain cases it would cost me more than I would gain by it,33,158,0.8979, You said it was impossible to succeed as a Repairer of Reputations ; that even if I did succeed in certain cases it would cost me more than I would gain by it,5,TheKingInYellow,english,0.99999570072193,0, You said it was impossible to succeed as a Repairer of Reputations ; that even if I did succeed in certain cases it would cost me more than I would gain by it
" To-day I have five hundred men in my employ, who are poorly paid, but who pursue the work with an enthusiasm which possibly may be born of fear",28,143,-0.1154," To-day I have five hundred men in my employ, who are poorly paid, but who pursue the work with an enthusiasm which possibly may be born of fear",5,TheKingInYellow,english,0.9999986862996315,0," To-day I have five hundred men in my employ, who are poorly paid, but who pursue the work with an enthusiasm which possibly may be born of fear"
" These men enter every shade and grade of society ; some even are pillars of the most exclusive social temples ; others are the prop and pride of the financial world ; still others, hold un disputed sway among the Fancy and the Talent",44,233,0.5563," These men enter every shade and grade of society ; some even are pillars of the most exclusive social temples ; others are the prop and pride of the financial world ; still others, hold un disputed sway among the Fancy and the Talent",5,TheKingInYellow,english,0.9999966287177507,0," These men enter every shade and grade of society ; some even are pillars of the most exclusive social temples ; others are the prop and pride of the financial world ; still others, hold un disputed sway among the Fancy and the Talent"
 I choose them at my leisure from those who reply to my advertisements,13,69,0.0, I choose them at my leisure from those who reply to my advertisements,5,TheKingInYellow,english,0.9999970284118125,0, I choose them at my leisure from those who reply to my advertisements
" It is easy enough, they are all cowards",8,39,0.4404," It is easy enough, they are all cowards",5,TheKingInYellow,english,0.9999989631989528,0," It is easy enough, they are all cowards"
 I could treble the number in twenty days if I wished,11,52,0.0772, I could treble the number in twenty days if I wished,5,TheKingInYellow,english,0.9999976092697288,0, I could treble the number in twenty days if I wished
" So you see, those who have in their keeping the reputations of their fellow-citizens, /have in my pay",18,101,-0.1027," So you see, those who have in their keeping the reputations of their fellow-citizens, /have in my pay",5,TheKingInYellow,english,0.9999975633990243,0," So you see, those who have in their keeping the reputations of their fellow-citizens, /have in my pay"
"""
24 THE KING IN YELLOIV",4,23,0.0,"""
24 THE KING IN YELLOIV",5,TheKingInYellow,confident_non_english,0.9999950613093,0,
" "" They may turn on you,"" I suggested",8,36,0.0," "" They may turn on you,"" I suggested",5,TheKingInYellow,english,0.9999961918016529,0," "" They may turn on you,"" I suggested"
" He rubbed his thumb over his cropped ears, and adjusted the wax substitutes",13,75,0.0," He rubbed his thumb over his cropped ears, and adjusted the wax substitutes",5,TheKingInYellow,english,0.999996193775725,0," He rubbed his thumb over his cropped ears, and adjusted the wax substitutes"
" ""I think not,"" he murmured thoughtfully, I seldom have to apply the whip, and then only once",17,92,-0.3089," ""I think not,"" he murmured thoughtfully, I seldom have to apply the whip, and then only once",5,TheKingInYellow,english,0.9999965650194349,0," ""I think not,"" he murmured thoughtfully, I seldom have to apply the whip, and then only once"
 Besides they like their wages,5,29,0.3612, Besides they like their wages,5,TheKingInYellow,english,0.8571406955485066,0, Besides they like their wages
""" "" How do you apply the whip ",8,29,0.0,""" "" How do you apply the whip ",5,TheKingInYellow,english,0.9999978509586217,0,""" "" How do you apply the whip "
" "" I de manded",4,13,0.0," "" I de manded",5,TheKingInYellow,uncertain_non_english,0.7142833121951891,0," "" I de manded"
 His face for a moment was awful to look upon,10,44,-0.4588, His face for a moment was awful to look upon,5,TheKingInYellow,english,0.9999960409532386,0, His face for a moment was awful to look upon
 His eyes dwindled to a pair of green sparks,9,43,0.0, His eyes dwindled to a pair of green sparks,5,TheKingInYellow,english,0.9999952549780633,0, His eyes dwindled to a pair of green sparks
" "" I invite them to come and have a little chat with me,"" he said in a soft voice",19,80,0.1531," "" I invite them to come and have a little chat with me,"" he said in a soft voice",5,TheKingInYellow,english,0.999997691159658,0," "" I invite them to come and have a little chat with me,"" he said in a soft voice"
" A knock at the door interrupted him, and his face resumed its amiable expression",14,80,-0.296," A knock at the door interrupted him, and his face resumed its amiable expression",5,TheKingInYellow,english,0.9999967031818615,0," A knock at the door interrupted him, and his face resumed its amiable expression"
" ""Who is it ",4,11,0.0," ""Who is it ",5,TheKingInYellow,english,0.9999970831660872,0," ""Who is it "
" "" he inquired",3,13,0.0," "" he inquired",5,TheKingInYellow,english,0.9999959812476863,0," "" he inquired"
" "" Mr",2,4,0.0," "" Mr",5,TheKingInYellow,uncertain_non_english,0.7142823708884803,0," "" Mr"
" Steylette,"" was the answer",4,26,0.0," Steylette,"" was the answer",5,TheKingInYellow,english,0.9999980081568762,0," Steylette,"" was the answer"
" ""Come to-morrow,"" replied Mr",4,28,0.0," ""Come to-morrow,"" replied Mr",5,TheKingInYellow,english,0.9999965205582729,0," ""Come to-morrow,"" replied Mr"
 Wilde,1,5,0.0, Wilde,5,TheKingInYellow,confident_non_english,0.9999927423833785,0,
" "" Impossible,"" began the other, but was silenced by a sort of bark from Mr",15,74,0.0," "" Impossible,"" began the other, but was silenced by a sort of bark from Mr",5,TheKingInYellow,english,0.9999980437745708,0," "" Impossible,"" began the other, but was silenced by a sort of bark from Mr"
 Wilde,1,5,0.0, Wilde,5,TheKingInYellow,confident_non_english,0.9999927423833785,0,
" "" Come to-morrow,"" he repeated",5,30,0.0," "" Come to-morrow,"" he repeated",5,TheKingInYellow,english,0.9999976033425634,0," "" Come to-morrow,"" he repeated"
 We heard somebody move away from the door and turn the corner by the stairway,15,77,0.0, We heard somebody move away from the door and turn the corner by the stairway,5,TheKingInYellow,english,0.9999975589490941,0, We heard somebody move away from the door and turn the corner by the stairway
" "" Who is that ",5,14,0.0," "" Who is that ",5,TheKingInYellow,english,0.9999985104323202,0," "" Who is that "
" "" I asked",3,9,0.0," "" I asked",5,TheKingInYellow,confident_non_english,0.999995187484991,0,
" "" Arnold Steylette, Owner and Editor in Chief of the great New York daily",14,73,0.6249," "" Arnold Steylette, Owner and Editor in Chief of the great New York daily",5,TheKingInYellow,english,0.9999991459568789,0," "" Arnold Steylette, Owner and Editor in Chief of the great New York daily"
""" He drummed on the ledger with his finger- less hand adding: "" I pay him very badly, but he thinks it a good bargain",24,116,0.6815,""" He drummed on the ledger with his finger- less hand adding: "" I pay him very badly, but he thinks it a good bargain",5,TheKingInYellow,english,0.9999967692806733,0,""" He drummed on the ledger with his finger- less hand adding: "" I pay him very badly, but he thinks it a good bargain"
""" "" Arnold Steylette ",4,20,0.0,""" "" Arnold Steylette ",5,TheKingInYellow,confident_non_english,0.9999931775393072,0,
" "" I repeated amazed",4,19,0.4939," "" I repeated amazed",5,TheKingInYellow,english,0.9999977603786945,0," "" I repeated amazed"
" ""Yes,"" said Mr",3,14,0.4019," ""Yes,"" said Mr",5,TheKingInYellow,confident_non_english,0.9999981447325573,0,
 Wilde with a self-satisfied cough,5,33,0.0, Wilde with a self-satisfied cough,5,TheKingInYellow,english,0.9999955582828706,0, Wilde with a self-satisfied cough
" The cat, which had entered the room as he :spoke, hesitated, looked up at him and snarled",17,89,-0.3182," The cat, which had entered the room as he :spoke, hesitated, looked up at him and snarled",5,TheKingInYellow,english,0.9999972174932054,0," The cat, which had entered the room as he :spoke, hesitated, looked up at him and snarled"
" He climbed down from the chair and squat ting on the floor, took the creature into his arms and caressed her",21,108,0.0," He climbed down from the chair and squat ting on the floor, took the creature into his arms and caressed her",5,TheKingInYellow,english,0.9999973589182324,0," He climbed down from the chair and squat ting on the floor, took the creature into his arms and caressed her"
" The cat ceased snarling and presently began a loud purring
THE REPAIRER OF REPUTA TIONS",14,87,0.0," The cat ceased snarling and presently began a loud purring
THE REPAIRER OF REPUTA TIONS",5,TheKingInYellow,english,0.9999976088710418,0," The cat ceased snarling and presently began a loud purring
THE REPAIRER OF REPUTA TIONS"
 2 which seemed to increase in timbre as he stroked her,11,54,0.3182, 2 which seemed to increase in timbre as he stroked her,5,TheKingInYellow,english,0.9999962625756039,0, 2 which seemed to increase in timbre as he stroked her
 Where are the notes ,5,20,0.0, Where are the notes ,5,TheKingInYellow,english,0.9999976443413665,0, Where are the notes 
" "" I asked",3,9,0.0," "" I asked",5,TheKingInYellow,confident_non_english,0.999995187484991,0,
" He pointed to the table, and for the hundredth time I picked up the bundle of manuscript entitled THE IMPERIAL DYNASTY OF AMER ICA",24,130,0.2732," He pointed to the table, and for the hundredth time I picked up the bundle of manuscript entitled THE IMPERIAL DYNASTY OF AMER ICA",5,TheKingInYellow,english,0.9999979871906468,0," He pointed to the table, and for the hundredth time I picked up the bundle of manuscript entitled THE IMPERIAL DYNASTY OF AMER ICA"
""" One by one I studied the well-worn pages, worn only by my own handling, and although I knew all by heart, from the beginning, 41 When from Carcosa, the Hyades, Hastur, and Aldebaran,"" to ""Castaigne, Louis de Cal vados, born December igth, 1877,"" I read it with an eager rapt attention, pausing to re peat parts of it aloud, and dwelling especially on "" Hildred de Calvados, only son of Hildred Castaigne and Edythe Landes Castaigne, first in succession,"" etc",80,459,0.7506,""" One by one I studied the well-worn pages, worn only by my own handling, and although I knew all by heart, from the beginning, 41 When from Carcosa, the Hyades, Hastur, and Aldebaran,"" to ""Castaigne, Louis de Cal vados, born December igth, 1877,"" I read it with an eager rapt attention, pausing to re peat parts of it aloud, and dwelling especially on "" Hildred de Calvados, only son of Hildred Castaigne and Edythe Landes Castaigne, first in succession,"" etc",5,TheKingInYellow,english,0.9999960133111347,0,""" One by one I studied the well-worn pages, worn only by my own handling, and although I knew all by heart, from the beginning, 41 When from Carcosa, the Hyades, Hastur, and Aldebaran,"" to ""Castaigne, Louis de Cal vados, born December igth, 1877,"" I read it with an eager rapt attention, pausing to re peat parts of it aloud, and dwelling especially on "" Hildred de Calvados, only son of Hildred Castaigne and Edythe Landes Castaigne, first in succession,"" etc"
", etc",1,4,0.0,", etc",5,TheKingInYellow,confident_non_english,0.9999967069648704,0,
" When I finished, Mr",4,19,0.0," When I finished, Mr",5,TheKingInYellow,english,0.9999958892488359,0," When I finished, Mr"
 Wilde nodded and coughed,4,24,0.0, Wilde nodded and coughed,5,TheKingInYellow,english,0.9999973095644915,0, Wilde nodded and coughed
" "" Speaking of your legitimate ambition,"" he said, "" how do Constance and Louis get along ",17,89,0.0," "" Speaking of your legitimate ambition,"" he said, "" how do Constance and Louis get along ",5,TheKingInYellow,english,0.999996617053627,0," "" Speaking of your legitimate ambition,"" he said, "" how do Constance and Louis get along "
" "" "" She loves him,"" I replied simply",8,36,0.5719," "" "" She loves him,"" I replied simply",5,TheKingInYellow,english,0.9999952038940824,0," "" "" She loves him,"" I replied simply"
" The cat on his knee suddenly turned and struck at his eyes, and he flung her off and climbed on to the chair opposite me",25,120,-0.25," The cat on his knee suddenly turned and struck at his eyes, and he flung her off and climbed on to the chair opposite me",5,TheKingInYellow,english,0.999997236558104,0," The cat on his knee suddenly turned and struck at his eyes, and he flung her off and climbed on to the chair opposite me"
" "" And Doctor Archer ",5,20,0.0," "" And Doctor Archer ",5,TheKingInYellow,english,0.8571380663833515,0," "" And Doctor Archer "
" But that s a mat ter you can settle any time you wish,"" he added",15,64,0.5499," But that s a mat ter you can settle any time you wish,"" he added",5,TheKingInYellow,english,0.9999967862585681,0," But that s a mat ter you can settle any time you wish,"" he added"
" "" Yes,"" I replied, "" Doctor Archer can wait, but it is time I saw my cousin Louis",18,81,0.2144," "" Yes,"" I replied, "" Doctor Archer can wait, but it is time I saw my cousin Louis",5,TheKingInYellow,english,0.9999950598332636,0," "" Yes,"" I replied, "" Doctor Archer can wait, but it is time I saw my cousin Louis"
""" "" It is tine,"" he repeated",6,27,0.0,""" "" It is tine,"" he repeated",5,TheKingInYellow,english,0.9999958361087056,0,""" "" It is tine,"" he repeated"
 Then he took another ledger from the table and ran over the leaves rapidly,14,74,0.0, Then he took another ledger from the table and ran over the leaves rapidly,5,TheKingInYellow,english,0.9999994437397912,0, Then he took another ledger from the table and ran over the leaves rapidly
"
25 THE KING IN YELLOW",4,21,0.0,"
25 THE KING IN YELLOW",5,TheKingInYellow,confident_non_english,0.9999950613093,0,
" We are now in communication with ten thousand men,"" he muttered",11,63,0.0," We are now in communication with ten thousand men,"" he muttered",5,TheKingInYellow,english,0.9999980818826887,0," We are now in communication with ten thousand men,"" he muttered"
" We can count on one hundred thousand within the first twenty-eight hours, and in forty-eight hours the state will rise en masse",22,127,0.0," We can count on one hundred thousand within the first twenty-eight hours, and in forty-eight hours the state will rise en masse",5,TheKingInYellow,english,0.9999961523789866,0," We can count on one hundred thousand within the first twenty-eight hours, and in forty-eight hours the state will rise en masse"
" The coun try follows the state, and the portion that will not, I mean California and the Northwest, might better never have been inhabited",24,138,0.4404," The coun try follows the state, and the portion that will not, I mean California and the Northwest, might better never have been inhabited",5,TheKingInYellow,english,0.9999979866808986,0," The coun try follows the state, and the portion that will not, I mean California and the Northwest, might better never have been inhabited"
 I shall not send them the Yellow Sign,8,37,0.0, I shall not send them the Yellow Sign,5,TheKingInYellow,english,0.999997466196513,0, I shall not send them the Yellow Sign
""" The blood rushed to my head, but I only answered, "" A new broom sweeps clean",16,77,0.5499,""" The blood rushed to my head, but I only answered, "" A new broom sweeps clean",5,TheKingInYellow,english,0.9999965239284304,0,""" The blood rushed to my head, but I only answered, "" A new broom sweeps clean"
""" "" The ambition of Cassar and of Napoleon pales before that which could not rest until it had seized the minds of men and controlled even their unborn thoughts,"" said Mr",31,169,0.0,""" "" The ambition of Cassar and of Napoleon pales before that which could not rest until it had seized the minds of men and controlled even their unborn thoughts,"" said Mr",5,TheKingInYellow,english,0.999994950269846,0,""" "" The ambition of Cassar and of Napoleon pales before that which could not rest until it had seized the minds of men and controlled even their unborn thoughts,"" said Mr"
 Wilde,1,5,0.0, Wilde,5,TheKingInYellow,confident_non_english,0.9999927423833785,0,
" "" You are speaking of the King in Yellow,"" I groaned with a shudder",14,67,0.0," "" You are speaking of the King in Yellow,"" I groaned with a shudder",5,TheKingInYellow,english,0.9999974590211527,0," "" You are speaking of the King in Yellow,"" I groaned with a shudder"
 He is a king whom Emperors have served,8,38,0.0, He is a king whom Emperors have served,5,TheKingInYellow,english,0.9999973027137206,0, He is a king whom Emperors have served
""" "" I am content to serve him,"" I replied",9,40,0.0,""" "" I am content to serve him,"" I replied",5,TheKingInYellow,english,0.9999957811801921,0,""" "" I am content to serve him,"" I replied"
 Mr,1,2,0.0, Mr,5,TheKingInYellow,uncertain_non_english,0.7142823708884803,0, Mr
 Wilde sat rubbing his ears with his crippled hand,9,49,0.4939, Wilde sat rubbing his ears with his crippled hand,5,TheKingInYellow,english,0.999995567955362,0, Wilde sat rubbing his ears with his crippled hand
" "" Perhaps Constance does not love him,"" he suggested",9,52,-0.5216," "" Perhaps Constance does not love him,"" he suggested",5,TheKingInYellow,english,0.8571397193204426,0," "" Perhaps Constance does not love him,"" he suggested"
" I started to reply, but a sudden burst of military music from the street below drowned my voice",18,95,-0.7469," I started to reply, but a sudden burst of military music from the street below drowned my voice",5,TheKingInYellow,english,0.9999979388583153,0," I started to reply, but a sudden burst of military music from the street below drowned my voice"
" The twentieth dragoon regiment, formerly in garrison at Mount St",10,64,0.0," The twentieth dragoon regiment, formerly in garrison at Mount St",5,TheKingInYellow,english,0.9999963700591372,0," The twentieth dragoon regiment, formerly in garrison at Mount St"
" Vincent, was returning from the manoeuvres in West- chester County, to its new barracks on East Washington Square",18,113,0.0," Vincent, was returning from the manoeuvres in West- chester County, to its new barracks on East Washington Square",5,TheKingInYellow,english,0.9999970182107827,0," Vincent, was returning from the manoeuvres in West- chester County, to its new barracks on East Washington Square"
 It was my cousin s regiment,6,27,0.0, It was my cousin s regiment,5,TheKingInYellow,english,0.9999969840209155,0, It was my cousin s regiment
" They were a fine lot of fellows, in their pale-blue, tight-fitting jackets, jaunty busbys and white riding breeches with the double yellow stripe, into which their limbs seemed molded",29,183,0.4588," They were a fine lot of fellows, in their pale-blue, tight-fitting jackets, jaunty busbys and white riding breeches with the double yellow stripe, into which their limbs seemed molded",5,TheKingInYellow,english,0.999998379441563,0," They were a fine lot of fellows, in their pale-blue, tight-fitting jackets, jaunty busbys and white riding breeches with the double yellow stripe, into which their limbs seemed molded"
" Every other squadron was armed with lances, from the metal points of which fluttered yellow and white pennons",18,109,0.0," Every other squadron was armed with lances, from the metal points of which fluttered yellow and white pennons",5,TheKingInYellow,english,0.9999977383987639,0," Every other squadron was armed with lances, from the metal points of which fluttered yellow and white pennons"
" The band passed, playing the regimental
THE REPAIRER OF REPUTA TIONS",10,68,0.2023," The band passed, playing the regimental
THE REPAIRER OF REPUTA TIONS",5,TheKingInYellow,english,0.9999953374730466,0," The band passed, playing the regimental
THE REPAIRER OF REPUTA TIONS"
" 37 march, then came the colonel and staff, the horses crowding and trampling, while their heads bobbed in unison, and the pennons fluttered from their lance points",27,163,0.0," 37 march, then came the colonel and staff, the horses crowding and trampling, while their heads bobbed in unison, and the pennons fluttered from their lance points",5,TheKingInYellow,english,0.9999967129853761,0," 37 march, then came the colonel and staff, the horses crowding and trampling, while their heads bobbed in unison, and the pennons fluttered from their lance points"
" The troop ers, who rode with the beautiful English seat, looked brown as berries from their bloodless campaign among the farms of Westchester, and the music of their sabres against the stir rups, and the jingle of spurs and carbines \\vas delightful to me",44,254,0.8271," The troop ers, who rode with the beautiful English seat, looked brown as berries from their bloodless campaign among the farms of Westchester, and the music of their sabres against the stir rups, and the jingle of spurs and carbines \\vas delightful to me",5,TheKingInYellow,english,0.9999968905769021,0," The troop ers, who rode with the beautiful English seat, looked brown as berries from their bloodless campaign among the farms of Westchester, and the music of their sabres against the stir rups, and the jingle of spurs and carbines \\vas delightful to me"
 I saw Louis riding with his squadron,7,36,0.0, I saw Louis riding with his squadron,5,TheKingInYellow,english,0.9999979827088641,0, I saw Louis riding with his squadron
 He was as handsome an officer as I have ever seen,11,49,0.4939, He was as handsome an officer as I have ever seen,5,TheKingInYellow,english,0.9999976815191584,0, He was as handsome an officer as I have ever seen
 Mr,1,2,0.0, Mr,5,TheKingInYellow,uncertain_non_english,0.7142823708884803,0, Mr
" Wilde, who had mounted a chair by the window, saw him too, but said nothing",15,75,0.0," Wilde, who had mounted a chair by the window, saw him too, but said nothing",5,TheKingInYellow,english,0.9999974343271117,0," Wilde, who had mounted a chair by the window, saw him too, but said nothing"
" Louis turned and looked straight at Hawberk s shop as he passed, and I could see the flush on his brown cheeks",22,110,0.2263," Louis turned and looked straight at Hawberk s shop as he passed, and I could see the flush on his brown cheeks",5,TheKingInYellow,english,0.9999960563894381,0," Louis turned and looked straight at Hawberk s shop as he passed, and I could see the flush on his brown cheeks"
 I think Constance must have been at the win dow,10,47,0.5859, I think Constance must have been at the win dow,5,TheKingInYellow,english,0.9999952655222695,0, I think Constance must have been at the win dow
" When the last troopers had clattered by, and the last pennons vanished into South 5th Avenue, Mr",17,96,0.0," When the last troopers had clattered by, and the last pennons vanished into South 5th Avenue, Mr",5,TheKingInYellow,english,0.9999951439600843,0," When the last troopers had clattered by, and the last pennons vanished into South 5th Avenue, Mr"
 W T ilde clambered out of his chair and dragged the chest away from the door,16,76,-0.0516, W T ilde clambered out of his chair and dragged the chest away from the door,5,TheKingInYellow,english,0.9999984764535991,0, W T ilde clambered out of his chair and dragged the chest away from the door
" "" Yes,"" he said, "" it is time that you saw your cousin Louis",14,60,0.4019," "" Yes,"" he said, "" it is time that you saw your cousin Louis",5,TheKingInYellow,english,0.8571397112870195,0," "" Yes,"" he said, "" it is time that you saw your cousin Louis"
""" He unlocked the door and I picked up my hat and stick and stepped into the corridor",17,84,0.0,""" He unlocked the door and I picked up my hat and stick and stepped into the corridor",5,TheKingInYellow,english,0.9999978360495854,0,""" He unlocked the door and I picked up my hat and stick and stepped into the corridor"
 The stairs were dark,4,20,0.0, The stairs were dark,5,TheKingInYellow,english,0.9999961378728057,0, The stairs were dark
" Groping about, I set my foot on something soft, which snarled and spit, and I aimed a murderous blow at the cat, but my cane shivered to splinters against the balustrade, and the beast scurried back into Mr",38,206,-0.3818," Groping about, I set my foot on something soft, which snarled and spit, and I aimed a murderous blow at the cat, but my cane shivered to splinters against the balustrade, and the beast scurried back into Mr",5,TheKingInYellow,english,0.9999979035841408,0," Groping about, I set my foot on something soft, which snarled and spit, and I aimed a murderous blow at the cat, but my cane shivered to splinters against the balustrade, and the beast scurried back into Mr"
 Wilde s room,3,12,0.0, Wilde s room,5,TheKingInYellow,uncertain_non_english,0.7142905209002516,0, Wilde s room
" Passing Hawberk s door again I saw him still at work on the armor, but I did not stop, and stepping out into Bleecker Street, I fol lowed it to Wooster, skirted the grounds of the Lethal Chamber, and crossing Washington Park went straight to my rooms in the Bene-
23 THE KING IN YELLOW",54,285,0.3574," Passing Hawberk s door again I saw him still at work on the armor, but I did not stop, and stepping out into Bleecker Street, I fol lowed it to Wooster, skirted the grounds of the Lethal Chamber, and crossing Washington Park went straight to my rooms in the Bene-
23 THE KING IN YELLOW",5,TheKingInYellow,english,0.9999954390082835,0," Passing Hawberk s door again I saw him still at work on the armor, but I did not stop, and stepping out into Bleecker Street, I fol lowed it to Wooster, skirted the grounds of the Lethal Chamber, and crossing Washington Park went straight to my rooms in the Bene-
23 THE KING IN YELLOW"
 dick,1,4,-0.5106, dick,5,TheKingInYellow,uncertain_non_english,0.7142834555813069,0, dick
" Here I lunched comfortably, read the Herald and the Meteor, and finally went to the steel safe in my bedroom and set the time combination",25,137,0.6908," Here I lunched comfortably, read the Herald and the Meteor, and finally went to the steel safe in my bedroom and set the time combination",5,TheKingInYellow,english,0.9999969342987234,0," Here I lunched comfortably, read the Herald and the Meteor, and finally went to the steel safe in my bedroom and set the time combination"
" The three and three-quarter minutes which it is necessary to wait, while the time lock is opening, are to me golden moments",22,123,0.0," The three and three-quarter minutes which it is necessary to wait, while the time lock is opening, are to me golden moments",5,TheKingInYellow,english,0.9999958502190418,0," The three and three-quarter minutes which it is necessary to wait, while the time lock is opening, are to me golden moments"
" From the instant I set the com bination to the moment when I grasp the knobs and swing back the solid steel doors, I live in an ecstasy of expectation",30,150,0.6705," From the instant I set the com bination to the moment when I grasp the knobs and swing back the solid steel doors, I live in an ecstasy of expectation",5,TheKingInYellow,english,0.9999957133933797,0," From the instant I set the com bination to the moment when I grasp the knobs and swing back the solid steel doors, I live in an ecstasy of expectation"
 Those moments must be like moments passed in Paradise,9,53,0.7717, Those moments must be like moments passed in Paradise,5,TheKingInYellow,english,0.9999964095300873,0, Those moments must be like moments passed in Paradise
 I know what I am to find at the end of the time limit,14,53,0.0, I know what I am to find at the end of the time limit,5,TheKingInYellow,english,0.9999972770797647,0, I know what I am to find at the end of the time limit
" I know what the mas sive safe holds secure for me, for me alone, and the exquisite pleasure of waiting is hardly enhanced when the safe opens and I lift, from its velvet crown, a diadem of purest gold, blazing with diamonds",42,223,0.872," I know what the mas sive safe holds secure for me, for me alone, and the exquisite pleasure of waiting is hardly enhanced when the safe opens and I lift, from its velvet crown, a diadem of purest gold, blazing with diamonds",5,TheKingInYellow,english,0.9999989216366364,0," I know what the mas sive safe holds secure for me, for me alone, and the exquisite pleasure of waiting is hardly enhanced when the safe opens and I lift, from its velvet crown, a diadem of purest gold, blazing with diamonds"
" I do this every day, and yet the joy of waiting and at last touching again the diadem, only seems to in crease as the days pass",27,127,0.5859," I do this every day, and yet the joy of waiting and at last touching again the diadem, only seems to in crease as the days pass",5,TheKingInYellow,english,0.999997288986208,0," I do this every day, and yet the joy of waiting and at last touching again the diadem, only seems to in crease as the days pass"
" It is a diadem fit for a King among kings, an Emperor among emperors",14,68,0.3612," It is a diadem fit for a King among kings, an Emperor among emperors",5,TheKingInYellow,english,0.9999972285818177,0," It is a diadem fit for a King among kings, an Emperor among emperors"
" The King in Yellow might scorn it, but it shall be worn by his royal servant",16,76,-0.5647," The King in Yellow might scorn it, but it shall be worn by his royal servant",5,TheKingInYellow,english,0.9999966518581338,0," The King in Yellow might scorn it, but it shall be worn by his royal servant"
" I held it in my arms until the alarm on the safe rang harshly, and then tenderly, proudly, I replaced it and shut the steel doors",26,129,0.7845," I held it in my arms until the alarm on the safe rang harshly, and then tenderly, proudly, I replaced it and shut the steel doors",5,TheKingInYellow,english,0.9999978844348691,0," I held it in my arms until the alarm on the safe rang harshly, and then tenderly, proudly, I replaced it and shut the steel doors"
" I walked slowly back into my study, which faces Wash ington Square, and leaned on the window-sill",17,97,0.0," I walked slowly back into my study, which faces Wash ington Square, and leaned on the window-sill",5,TheKingInYellow,english,0.9999968902639871,0," I walked slowly back into my study, which faces Wash ington Square, and leaned on the window-sill"
" The afternoon sun poured into my windows, and a gentle breeze stirred the branches of the elms and maples in the park, now covered with buds and tender foliage",29,159,0.4404," The afternoon sun poured into my windows, and a gentle breeze stirred the branches of the elms and maples in the park, now covered with buds and tender foliage",5,TheKingInYellow,english,0.9999959062536395,0," The afternoon sun poured into my windows, and a gentle breeze stirred the branches of the elms and maples in the park, now covered with buds and tender foliage"
" A flock of pigeons circled about the tower of the Memorial Church ; sometimes alighting on the purple tiled roof, sometimes wheeling downward to the lotos fountain in front of the marble arch",33,191,0.0," A flock of pigeons circled about the tower of the Memorial Church ; sometimes alighting on the purple tiled roof, sometimes wheeling downward to the lotos fountain in front of the marble arch",5,TheKingInYellow,english,0.9999971350838291,0," A flock of pigeons circled about the tower of the Memorial Church ; sometimes alighting on the purple tiled roof, sometimes wheeling downward to the lotos fountain in front of the marble arch"
" The gardeners were busy with
THE REPAIRER OF REPUTA TIONS",9,57,0.0," The gardeners were busy with
THE REPAIRER OF REPUTA TIONS",5,TheKingInYellow,english,0.9999968952480645,0," The gardeners were busy with
THE REPAIRER OF REPUTA TIONS"
" 2g the flower beds around the fountain, and the freshly-turned earth smelled sweet and spicy",15,92,0.4588," 2g the flower beds around the fountain, and the freshly-turned earth smelled sweet and spicy",5,TheKingInYellow,english,0.9999978781948808,0," 2g the flower beds around the fountain, and the freshly-turned earth smelled sweet and spicy"
