Original_Text,Word_Count,Char_Count,Sentiment_Polarity,Translated_Text,Source_Id,Source_Name,xmin,ymin,xmax,ymax,Page,Total_Sentences
"European Treaty on Collective Security, but it was refused. Against this background, the USSR decided to unite the socialist",18,2,-0.2732,"European Treaty on Collective Security, but it was refused. Against this background, the USSR decided to unite the socialist",4,ColdWar,english,0.9999966582231437,0,"European Treaty on Collective Security, but it was refused. Against this background, the USSR decided to unite the socialist",47.25,236.33714294433594,565.48193359375,247.40834045410156,2,886
"countries of Eastern Europe to form the Warsaw Pact. In 1968, the ""Prague Spring"" reform movement took place in Czech",19,2,-0.0258,"countries of Eastern Europe to form the Warsaw Pact. In 1968, the ""Prague Spring"" reform movement took place in Czech",4,ColdWar,english,0.9999968901440967,0,"countries of Eastern Europe to form the Warsaw Pact. In 1968, the ""Prague Spring"" reform movement took place in Czech",47.25,248.33677673339844,565.488525390625,259.4079895019531,2,886
"Slovakia Republic, and the Warsaw Pact armed forces led by the USSR invaded Czech Slovakia on a large scale, which",19,2,-0.0258,"Slovakia Republic, and the Warsaw Pact armed forces led by the USSR invaded Czech Slovakia on a large scale, which",4,ColdWar,english,0.9999975002199322,0,"Slovakia Republic, and the Warsaw Pact armed forces led by the USSR invaded Czech Slovakia on a large scale, which",47.25,260.3365478515625,565.48486328125,271.4077453613281,2,886
provoked widespread protests.,2,2,-0.4588,provoked widespread protests.,4,ColdWar,english,0.999996305438847,0,provoked widespread protests.,47.25,272.3363037109375,169.1140899658203,283.4075012207031,2,886
"With the upheavals in Eastern Europe and the collapse of the USSR in the late 80s and early 90s of the 20th century, the",23,2,-0.4939,"With the upheavals in Eastern Europe and the collapse of the USSR in the late 80s and early 90s of the 20th century, the",4,ColdWar,english,0.9999975629726566,0,"With the upheavals in Eastern Europe and the collapse of the USSR in the late 80s and early 90s of the 20th century, the",61.41764831542969,284.3360595703125,565.4807739257812,295.4072570800781,2,886
"Warsaw Pact lost the basis for its existence. In a meeting held in Prague on July 1, 1991, the members of the Warsaw Pact States",24,2,-0.3612,"Warsaw Pact lost the basis for its existence. In a meeting held in Prague on July 1, 1991, the members of the Warsaw Pact States",4,ColdWar,english,0.9999948895478421,0,"Warsaw Pact lost the basis for its existence. In a meeting held in Prague on July 1, 1991, the members of the Warsaw Pact States",47.25,296.335693359375,565.4869384765625,307.4068908691406,2,886
"formally announced the dissolution of the Warsaw Pact. On February 25, 1991, the Special Session of the Political Consultative",18,2,0.3818,"formally announced the dissolution of the Warsaw Pact. On February 25, 1991, the Special Session of the Political Consultative",4,ColdWar,english,0.9999960680836851,0,"formally announced the dissolution of the Warsaw Pact. On February 25, 1991, the Special Session of the Political Consultative",47.25,308.33544921875,565.4873657226562,319.4066467285156,2,886
Committee of the Warsaw Pact decided to abolish the Warsaw Pact's military apparatus US and to end the validity of the military,21,2,-0.0516,Committee of the Warsaw Pact decided to abolish the Warsaw Pact's military apparatus US and to end the validity of the military,4,ColdWar,english,0.9999965036780675,0,Committee of the Warsaw Pact decided to abolish the Warsaw Pact's military apparatus US and to end the validity of the military,47.25,320.335205078125,565.4879150390625,331.4064025878906,2,886
"agreements reached within its framework, effective April 1, 1991.",8,2,0.6808,"agreements reached within its framework, effective April 1, 1991.",4,ColdWar,english,0.999997569391802,0,"agreements reached within its framework, effective April 1, 1991.",47.25,332.3349609375,310.4765625,343.4061584472656,2,886
2.3. Major conferences and plans,4,2,0.0,2.3. Major conferences and plans,4,ColdWar,english,0.9999966565463139,0,2.3. Major conferences and plans,47.25,356.1954650878906,193.144775390625,368.3713073730469,2,886
"During the Cold War between the US and the USSR, many major events occurred.",13,2,-0.5994,"During the Cold War between the US and the USSR, many major events occurred.",4,ColdWar,english,0.9999969504056864,0,"During the Cold War between the US and the USSR, many major events occurred.",47.25,381.0838623046875,376.8846435546875,392.1550598144531,2,886
"The Yalta Conference, which was held in Yalta (modern-day Crimea) in early 1945 by the heads of state of the US, Britain,",21,2,0.0,"The Yalta Conference, which was held in Yalta (modern-day Crimea) in early 1945 by the heads of state of the US, Britain,",4,ColdWar,english,0.9999968163250985,0,"The Yalta Conference, which was held in Yalta (modern-day Crimea) in early 1945 by the heads of state of the US, Britain,",61.41764831542969,393.08349609375,565.4779663085938,404.1546936035156,2,886
"and the USSR, Roosevelt, Churchill, and Stalin, gave rise to the Yalta System, a general term for the international political",19,2,0.0,"and the USSR, Roosevelt, Churchill, and Stalin, gave rise to the Yalta System, a general term for the international political",4,ColdWar,english,0.9999973311307102,0,"and the USSR, Roosevelt, Churchill, and Stalin, gave rise to the Yalta System, a general term for the international political",47.25,405.083251953125,565.4896850585938,416.1544494628906,2,886
pattern that prevailed after World War II and the start of the Cold War between the US and the USSR (1945–1991).,20,2,-0.8316,pattern that prevailed after World War II and the start of the Cold War between the US and the USSR (1945–1991).,4,ColdWar,english,0.9999969499758767,0,pattern that prevailed after World War II and the start of the Cold War between the US and the USSR (19451991).,47.25,417.0830078125,507.02593994140625,428.1542053222656,2,886
The so-called Yalta system is the post-World War II international political pattern and order established at the Yalta,17,2,-0.5994,The so-called Yalta system is the post-World War II international political pattern and order established at the Yalta,4,ColdWar,english,0.9999981053608047,0,The so-called Yalta system is the post-World War II international political pattern and order established at the Yalta,61.41764831542969,429.082763671875,565.4835205078125,440.1539611816406,2,886
"conference, and the characteristics of this system are: with the US and the USSR as the center, the Cold War for hegemony is",22,2,-0.5994,"conference, and the characteristics of this system are: with the US and the USSR as the center, the Cold War for hegemony is",4,ColdWar,english,0.9999984882336148,0,"conference, and the characteristics of this system are: with the US and the USSR as the center, the Cold War for hegemony is",47.25,441.08251953125,565.478515625,452.1537170410156,2,886
"fought on a global scale, but it does not rule out wars in which the two superpowers directly or indirectly participate in local",22,2,0.5,"fought on a global scale, but it does not rule out wars in which the two superpowers directly or indirectly participate in local",4,ColdWar,english,0.9999977066465654,0,"fought on a global scale, but it does not rule out wars in which the two superpowers directly or indirectly participate in local",47.25,453.0821533203125,565.4852905273438,464.1533508300781,2,886
"areas (such as the Korean War, the Vietnam War, the Afghanistan War, etc.).",12,2,-0.9136,"areas (such as the Korean War, the Vietnam War, the Afghanistan War, etc.).",4,ColdWar,english,0.9999960371787752,0,"areas (such as the Korean War, the Vietnam War, the Afghanistan War, etc.).",47.25,465.0819091796875,350.66925048828125,476.1531066894531,2,886
"The Cold War, the bipolar pattern, and the ultimate collapse of the Yalta system came to an end with the 1989 Eastern",21,2,-0.7964,"The Cold War, the bipolar pattern, and the ultimate collapse of the Yalta system came to an end with the 1989 Eastern",4,ColdWar,english,0.9999974139328616,0,"The Cold War, the bipolar pattern, and the ultimate collapse of the Yalta system came to an end with the 1989 Eastern",61.41764831542969,477.0816650390625,565.4879150390625,488.1528625488281,2,886
European upheavals and the USSR's 1991 demise.,6,2,0.0,European upheavals and the USSR's 1991 demise.,4,ColdWar,english,0.9999985083236212,0,European upheavals and the USSR's 1991 demise.,47.25,489.0814208984375,248.6564483642578,500.1526184082031,2,886
"The core of the Yalta system is a result of the major powers' mutual compromise and power balance, and it is associated with",22,2,0.0,"The core of the Yalta system is a result of the major powers' mutual compromise and power balance, and it is associated with",4,ColdWar,english,0.9999984863564078,0,"The core of the Yalta system is a result of the major powers' mutual compromise and power balance, and it is associated with",61.41764831542969,501.0810546875,565.4884033203125,512.1522216796875,2,886
their power politics.,2,2,0.0,their power politics.,4,ColdWar,english,0.9999974799743705,0,their power politics.,47.25,513.080810546875,127.47603607177734,524.1519775390625,2,886
"The Iron Curtain Speech was a speech titled ""Pillars of Peace"" delivered by former United Kingdom Prime Minister Winston",18,2,0.743,"The Iron Curtain Speech was a speech titled ""Pillars of Peace"" delivered by former United Kingdom Prime Minister Winston",4,ColdWar,english,0.9999973940880884,0,"The Iron Curtain Speech was a speech titled ""Pillars of Peace"" delivered by former United Kingdom Prime Minister Winston",61.41764831542969,525.08056640625,565.4835205078125,536.1517333984375,2,886
"Leonard Spencer Churchill at Westminster College in Fulton City, THE US, on March 5, 1946. Churchill declared that ""from",18,2,0.0,"Leonard Spencer Churchill at Westminster College in Fulton City, THE US, on March 5, 1946. Churchill declared that ""from",4,ColdWar,english,0.9999969153107191,0,"Leonard Spencer Churchill at Westminster College in Fulton City, THE US, on March 5, 1946. Churchill declared that ""from",47.25,537.080322265625,565.4794311523438,548.1514892578125,2,886
"Szczecin on the Baltic Sea to Trieste on the Adriatic Sea, an iron curtain has been lowered across the European continent"". Many",21,2,-0.128,"Szczecin on the Baltic Sea to Trieste on the Adriatic Sea, an iron curtain has been lowered across the European continent"". Many",4,ColdWar,english,0.9999977639011437,0,"Szczecin on the Baltic Sea to Trieste on the Adriatic Sea, an iron curtain has been lowered across the European continent"". Many",47.25,549.080078125,565.4842529296875,560.1512451171875,2,886
"ancient cities in Central and Eastern Europe after the Iron Curtain, such as Warsaw, Berlin, Prague, Vienna, Budapest, Belgrade,",18,2,-0.0258,"ancient cities in Central and Eastern Europe after the Iron Curtain, such as Warsaw, Berlin, Prague, Vienna, Budapest, Belgrade,",4,ColdWar,english,0.9999971671265808,0,"ancient cities in Central and Eastern Europe after the Iron Curtain, such as Warsaw, Berlin, Prague, Vienna, Budapest, Belgrade,",47.25,561.0797119140625,565.47705078125,572.15087890625,2,886
"Bucharest, etc., were within the sphere of influence of the USSR and were not only influenced by the USSR, but also under its",22,2,0.0,"Bucharest, etc., were within the sphere of influence of the USSR and were not only influenced by the USSR, but also under its",4,ColdWar,english,0.9999968055251994,0,"Bucharest, etc., were within the sphere of influence of the USSR and were not only influenced by the USSR, but also under its",47.25,573.0794677734375,565.4812622070312,584.150634765625,2,886
"increasing high-pressure control. He pointed out that outside the Iron Curtain, the Communist Party's ""fifth column"" was spread",17,2,0.0,"increasing high-pressure control. He pointed out that outside the Iron Curtain, the Communist Party's ""fifth column"" was spread",4,ColdWar,english,0.9999971035924856,0,"increasing high-pressure control. He pointed out that outside the Iron Curtain, the Communist Party's ""fifth column"" was spread",47.25,585.0792236328125,565.4780883789062,596.150390625,2,886
"across the country. It is believed that the ""power and doctrine"" of the USSR are expanding indefinitely and cannot adopt a",20,2,-0.1326,"across the country. It is believed that the ""power and doctrine"" of the USSR are expanding indefinitely and cannot adopt a",4,ColdWar,english,0.9999970619049751,0,"across the country. It is believed that the ""power and doctrine"" of the USSR are expanding indefinitely and cannot adopt a",47.25,597.0789794921875,565.48095703125,608.150146484375,2,886
"""policy of appeasement"". Churchill proposed that the US was at the peak of world power at that time and that the US should",22,2,0.0,"""policy of appeasement"". Churchill proposed that the US was at the peak of world power at that time and that the US should",4,ColdWar,english,0.9999981984766734,0,"""policy of appeasement"". Churchill proposed that the US was at the peak of world power at that time and that the US should",47.25,609.07861328125,565.4789428710938,620.1497802734375,2,886
"recognize the military threat posed by the USSR to the ""free world"" and assume responsibility for the future. He advocated an",20,2,-0.0258,"recognize the military threat posed by the USSR to the ""free world"" and assume responsibility for the future. He advocated an",4,ColdWar,english,0.9999960033710688,0,"recognize the military threat posed by the USSR to the ""free world"" and assume responsibility for the future. He advocated an",47.25,621.078369140625,565.479248046875,632.1495361328125,2,886
"anti-communist military alliance between Britain and the US, maintained close military ties and studied potential dangers",15,2,-0.4939,"anti-communist military alliance between Britain and the US, maintained close military ties and studied potential dangers",4,ColdWar,english,0.9999962328177934,0,"anti-communist military alliance between Britain and the US, maintained close military ties and studied potential dangers",47.25,633.078125,565.4783935546875,644.1492919921875,2,886
"together, and called on English-speaking countries to unite to contain the expansion of communism led by the USSR. The Iron",19,2,0.0,"together, and called on English-speaking countries to unite to contain the expansion of communism led by the USSR. The Iron",4,ColdWar,english,0.999999139309975,0,"together, and called on English-speaking countries to unite to contain the expansion of communism led by the USSR. The Iron",47.25,645.077880859375,565.4887084960938,656.1490478515625,2,886
"Curtain Speech is considered the beginning of the more than 40-year-long Cold War between the US and the USSR, marking the",20,2,-0.5994,"Curtain Speech is considered the beginning of the more than 40-year-long Cold War between the US and the USSR, marking the",4,ColdWar,english,0.9999986552131214,0,"Curtain Speech is considered the beginning of the more than 40-year-long Cold War between the US and the USSR, marking the",47.25,657.0775146484375,565.47998046875,668.148681640625,2,886
formal confrontation between the two camps of the East and the West. It made the contradictions between the US and the USSR,21,2,-0.5574,formal confrontation between the two camps of the East and the West. It made the contradictions between the US and the USSR,4,ColdWar,english,0.9999978590903575,0,formal confrontation between the two camps of the East and the West. It made the contradictions between the US and the USSR,47.25,669.0772705078125,565.4807739257812,680.1484375,2,886
"public, and since then the hostilities between the two sides have gradually escalated, and various US arms competitions have",18,2,-0.4767,"public, and since then the hostilities between the two sides have gradually escalated, and various US arms competitions have",4,ColdWar,english,0.9999955185777647,0,"public, and since then the hostilities between the two sides have gradually escalated, and various US arms competitions have",47.25,681.0770263671875,565.4883422851562,692.148193359375,2,886
intensified [2].,1,2,0.0,intensified [2].,4,ColdWar,confident_non_english,0.9999960413073183,0,,47.25,693.0767822265625,106.09813690185547,704.14794921875,2,886
"On March 12, 1947, THE US President Harry S. Truman delivered a State of the Union address at a joint session of the two",23,2,0.0,"On March 12, 1947, THE US President Harry S. Truman delivered a State of the Union address at a joint session of the two",4,ColdWar,english,0.9999978472054751,0,"On March 12, 1947, THE US President Harry S. Truman delivered a State of the Union address at a joint session of the two",61.41764831542969,705.0765380859375,565.4884643554688,716.147705078125,2,886
"US of Congress, proposing the Truman Doctrine with ""containing communism"" as the guiding ideology of national political",16,2,0.0,"US of Congress, proposing the Truman Doctrine with ""containing communism"" as the guiding ideology of national political",4,ColdWar,english,0.9999981564619018,0,"US of Congress, proposing the Truman Doctrine with ""containing communism"" as the guiding ideology of national political",47.25,717.076171875,565.4793090820312,728.1473388671875,2,886
ideology and foreign policy. Its main contents include:,7,2,0.0,ideology and foreign policy. Its main contents include:,4,ColdWar,english,0.9999980622052046,0,ideology and foreign policy. Its main contents include:,47.25,729.0760498046875,265.35040283203125,740.147216796875,2,886
"Declare that the world has been divided into two hostile camps, with ""liberal institutions"" on one side and ""totalitarian",18,2,-0.6908,"Declare that the world has been divided into two hostile camps, with ""liberal institutions"" on one side and ""totalitarian",4,ColdWar,english,0.9999972031075853,0,"Declare that the world has been divided into two hostile camps, with ""liberal institutions"" on one side and ""totalitarian",61.41764831542969,56.3409309387207,565.4795532226562,67.4121322631836,3,886
"regimes"" on the other. The US has a mission to lead the ""free world"" and assist other countries in their recovery.",20,2,0.5106,"regimes"" on the other. The US has a mission to lead the ""free world"" and assist other countries in their recovery.",4,ColdWar,english,0.9999973705125451,0,"regimes"" on the other. The US has a mission to lead the ""free world"" and assist other countries in their recovery.",47.25,68.34068298339844,494.4727783203125,79.4118881225586,3,886
It was emphasized that the US need to provide economic and military assistance to Greece and Turkey in order to prevent a,21,2,0.0258,It was emphasized that the US need to provide economic and military assistance to Greece and Turkey in order to prevent a,4,ColdWar,english,0.9999971192610214,0,It was emphasized that the US need to provide economic and military assistance to Greece and Turkey in order to prevent a,61.41764831542969,80.34043884277344,565.4824829101562,91.4116439819336,3,886
"revolution on the ground and resist Soviet expansion. The Truman Doctrine marked a major shift in the US foreign policy, from",20,2,0.0,"revolution on the ground and resist Soviet expansion. The Truman Doctrine marked a major shift in the US foreign policy, from",4,ColdWar,english,0.9999972689785919,0,"revolution on the ground and resist Soviet expansion. The Truman Doctrine marked a major shift in the US foreign policy, from",47.25,92.34019470214844,565.4830932617188,103.4113998413086,3,886
"wartime cooperation with the USSR to all-out confrontation, and kicked off the Cold War.",13,2,-0.7351,"wartime cooperation with the USSR to all-out confrontation, and kicked off the Cold War.",4,ColdWar,english,0.9999974115733312,0,"wartime cooperation with the USSR to all-out confrontation, and kicked off the Cold War.",47.25,104.33995056152344,407.24310302734375,115.4111557006836,3,886
"Since then, the US and the USSR have launched fierce competition and confrontation in the political, economic, military, and",18,2,-0.2023,"Since then, the US and the USSR have launched fierce competition and confrontation in the political, economic, military, and",4,ColdWar,english,0.9999976760761786,0,"Since then, the US and the USSR have launched fierce competition and confrontation in the political, economic, military, and",61.41764831542969,116.33970642089844,565.488525390625,127.4109115600586,3,886
other fields.,1,2,0.0,other fields.,4,ColdWar,english,0.9999963479087748,0,other fields.,47.25,128.33946228027344,94.99431610107422,139.41065979003906,3,886
2.4. Aspects of the Cold War,5,2,-0.5994,2.4. Aspects of the Cold War,4,ColdWar,english,0.9999973868794332,0,2.4. Aspects of the Cold War,47.25,152.1998748779297,173.46986389160156,164.37570190429688,3,886
2.4.1. The economic aspect,3,2,0.0,2.4.1. The economic aspect,4,ColdWar,english,0.9999966516507419,0,2.4.1. The economic aspect,47.25,177.08824157714844,156.43060302734375,188.15943908691406,3,886
"The Marshall Plan, also known as the European Recovery Plan, was a plan the US economic aid and reconstruction assistance",19,2,0.0,"The Marshall Plan, also known as the European Recovery Plan, was a plan the US economic aid and reconstruction assistance",4,ColdWar,english,0.9999963036729121,0,"The Marshall Plan, also known as the European Recovery Plan, was a plan the US economic aid and reconstruction assistance",47.25,201.08775329589844,565.4869995117188,212.15895080566406,3,886
"for the war-torn countries of Western Europe after World War II. With the end of World War II, the contradictions between the",21,2,-0.8779,"for the war-torn countries of Western Europe after World War II. With the end of World War II, the contradictions between the",4,ColdWar,english,0.9999983848422985,0,"for the war-torn countries of Western Europe after World War II. With the end of World War II, the contradictions between the",47.25,213.08750915527344,565.4864501953125,224.15870666503906,3,886
"US and the USSR gradually intensified, and the Cold War pattern began to take shape. The US believed that an economically and",21,2,-0.5994,"US and the USSR gradually intensified, and the Cold War pattern began to take shape. The US believed that an economically and",4,ColdWar,english,0.999998561133843,0,"US and the USSR gradually intensified, and the Cold War pattern began to take shape. The US believed that an economically and",47.25,225.08726501464844,565.484130859375,236.15846252441406,3,886
"politically stable Western Europe was essential to contain Soviet expansion. By aiding Western Europe, the US could enhance the",18,2,0.296,"politically stable Western Europe was essential to contain Soviet expansion. By aiding Western Europe, the US could enhance the",4,ColdWar,english,0.9999953654307173,0,"politically stable Western Europe was essential to contain Soviet expansion. By aiding Western Europe, the US could enhance the",47.25,237.08702087402344,565.4852294921875,248.15821838378906,3,886
"economic power and political stability of Western European countries, making them an important force against the USSR. On",17,2,0.2023,"economic power and political stability of Western European countries, making them an important force against the USSR. On",4,ColdWar,english,0.9999985848948786,0,"economic power and political stability of Western European countries, making them an important force against the USSR. On",47.25,249.08653259277344,565.4811401367188,260.1577453613281,3,886
"June 5, 1947, the US Secretary of State George Marshall delivered a speech at Harvard University, proposing a plan for",19,2,0.0,"June 5, 1947, the US Secretary of State George Marshall delivered a speech at Harvard University, proposing a plan for",4,ColdWar,english,0.9999976980325521,0,"June 5, 1947, the US Secretary of State George Marshall delivered a speech at Harvard University, proposing a plan for",47.25,261.0863037109375,565.4857177734375,272.1575012207031,3,886
"European renaissance, known as the Marshall Plan. Key elements of the program include:",12,2,0.0,"European renaissance, known as the Marshall Plan. Key elements of the program include:",4,ColdWar,english,0.9999970930275373,0,"European renaissance, known as the Marshall Plan. Key elements of the program include:",47.25,273.0860595703125,406.4348449707031,284.1572570800781,3,886
"The US has provided a large amount of economic assistance to Europe, including financial, material, and technical support.",17,2,0.4019,"The US has provided a large amount of economic assistance to Europe, including financial, material, and technical support.",4,ColdWar,english,0.9999950914114509,0,"The US has provided a large amount of economic assistance to Europe, including financial, material, and technical support.",61.41764831542969,285.0858154296875,565.4835815429688,296.1570129394531,3,886
"Assistance can take the form of loans, grants, in-kind assistance, etc.",10,2,0.2263,"Assistance can take the form of loans, grants, in-kind assistance, etc.",4,ColdWar,english,0.999997536161701,0,"Assistance can take the form of loans, grants, in-kind assistance, etc.",47.25,297.0855712890625,321.49755859375,308.1567687988281,3,886
"The focus of the assistance is to help European countries restore industrial production, rebuild infrastructure, promote",15,2,0.7579,"The focus of the assistance is to help European countries restore industrial production, rebuild infrastructure, promote",4,ColdWar,english,0.999995859941279,0,"The focus of the assistance is to help European countries restore industrial production, rebuild infrastructure, promote",61.41764831542969,309.0853271484375,565.4805908203125,320.1565246582031,3,886
"agricultural development, etc. Through these measures, the European economy will be strengthened and its economic recovery",15,2,0.4215,"agricultural development, etc. Through these measures, the European economy will be strengthened and its economic recovery",4,ColdWar,english,0.999997785093043,0,"agricultural development, etc. Through these measures, the European economy will be strengthened and its economic recovery",47.25,321.0850830078125,565.4854125976562,332.1562805175781,3,886
will be promoted.,2,2,0.4215,will be promoted.,4,ColdWar,english,0.9999966865949999,0,will be promoted.,47.25,333.0848388671875,118.04144287109375,344.1560363769531,3,886
European countries are required to formulate a unified economic recovery plan and strengthen economic cooperation among,15,2,0.5994,European countries are required to formulate a unified economic recovery plan and strengthen economic cooperation among,4,ColdWar,english,0.9999960203103301,0,European countries are required to formulate a unified economic recovery plan and strengthen economic cooperation among,61.41764831542969,345.0845947265625,565.4793090820312,356.1557922363281,3,886
"countries. In this way, the US hopes to promote Europe's economic integration and enhance Europe's economic strength and",17,2,0.8225,"countries. In this way, the US hopes to promote Europe's economic integration and enhance Europe's economic strength and",4,ColdWar,english,0.9999957004141445,0,"countries. In this way, the US hopes to promote Europe's economic integration and enhance Europe's economic strength and",47.25,357.0841064453125,565.4837646484375,368.1553039550781,3,886
"stability. The Marshall Plan was seen as a strategic containment measure for the US against the USSR, intensifying the Cold War",20,2,-0.5994,"stability. The Marshall Plan was seen as a strategic containment measure for the US against the USSR, intensifying the Cold War",4,ColdWar,english,0.9999974852591691,0,"stability. The Marshall Plan was seen as a strategic containment measure for the US against the USSR, intensifying the Cold War",47.25,369.0838623046875,565.4884643554688,380.1550598144531,3,886
confrontation between the US and the USSR. The USSR was strongly opposed to the Marshall Plan and took a series of,20,2,-0.0516,confrontation between the US and the USSR. The USSR was strongly opposed to the Marshall Plan and took a series of,4,ColdWar,english,0.9999964990694103,0,confrontation between the US and the USSR. The USSR was strongly opposed to the Marshall Plan and took a series of,47.25,381.0836181640625,565.4774169921875,392.1548156738281,3,886
measures to counter the US influence.,5,2,0.0,measures to counter the US influence.,4,ColdWar,english,0.9999969882160824,0,measures to counter the US influence.,47.25,393.0833740234375,199.36041259765625,404.1545715332031,3,886
"The Marshall Plan also led to the division of Europe, forming a capitalist camp led by the US and a socialist camp led by the",24,2,0.0,"The Marshall Plan also led to the division of Europe, forming a capitalist camp led by the US and a socialist camp led by the",4,ColdWar,english,0.9999976010858318,0,"The Marshall Plan also led to the division of Europe, forming a capitalist camp led by the US and a socialist camp led by the",61.41764831542969,405.0831298828125,565.4824829101562,416.1543273925781,3,886
USSR.,0,2,0.0,USSR.,4,ColdWar,confident_non_english,0.9999920600172016,0,,47.25,417.0828857421875,74.75364685058594,428.1540832519531,3,886
The 1947 economic pact between the USSR and the Eastern European nations is commonly referred to as the Molotov Plan.,19,2,0.0,The 1947 economic pact between the USSR and the Eastern European nations is commonly referred to as the Molotov Plan.,4,ColdWar,english,0.9999974616911526,0,The 1947 economic pact between the USSR and the Eastern European nations is commonly referred to as the Molotov Plan.,61.41764831542969,429.0826416015625,565.4793090820312,440.1538391113281,3,886
"Politically aligned with the USSR, Eastern European nations were cautious of the Marshall Plan due to Soviet influence. The",18,2,-0.1027,"Politically aligned with the USSR, Eastern European nations were cautious of the Marshall Plan due to Soviet influence. The",4,ColdWar,english,0.9999981950723476,0,"Politically aligned with the USSR, Eastern European nations were cautious of the Marshall Plan due to Soviet influence. The",47.25,441.0823974609375,565.4791259765625,452.1535949707031,3,886
Molotov Plan was created because the USSR needed to take action to increase its economic connections with Eastern Europe and,19,2,0.5106,Molotov Plan was created because the USSR needed to take action to increase its economic connections with Eastern Europe and,4,ColdWar,english,0.999994719344224,0,Molotov Plan was created because the USSR needed to take action to increase its economic connections with Eastern Europe and,47.25,453.0821533203125,565.4833374023438,464.1533508300781,3,886
solidify its power in the area. The program's primary objectives were the expansion of trade between Eastern European nations,18,2,0.0,solidify its power in the area. The program's primary objectives were the expansion of trade between Eastern European nations,4,ColdWar,english,0.9999961698975222,0,solidify its power in the area. The program's primary objectives were the expansion of trade between Eastern European nations,47.25,465.0816650390625,565.475830078125,476.1528625488281,3,886
and the USSR and Soviet economic aid to the socialist nations of Eastern Europe. By signing trade agreements with Eastern,19,2,0.2732,and the USSR and Soviet economic aid to the socialist nations of Eastern Europe. By signing trade agreements with Eastern,4,ColdWar,english,0.9999982041894447,0,and the USSR and Soviet economic aid to the socialist nations of Eastern Europe. By signing trade agreements with Eastern,47.25,477.0814208984375,565.4879760742188,488.1526184082031,3,886
"European countries such as Bulgaria, the Czech Republic Slovakia, Hungary, and Poland, the USSR provided certain economic",16,2,0.2732,"European countries such as Bulgaria, the Czech Republic Slovakia, Hungary, and Poland, the USSR provided certain economic",4,ColdWar,english,0.9999980182874362,0,"European countries such as Bulgaria, the Czech Republic Slovakia, Hungary, and Poland, the USSR provided certain economic",47.25,489.0811767578125,565.48876953125,500.1523742675781,3,886
support and material assistance to these countries to help them recover and develop their economies.,14,2,0.6597,support and material assistance to these countries to help them recover and develop their economies.,4,ColdWar,english,0.9999964202096274,0,support and material assistance to these countries to help them recover and develop their economies.,47.25,501.0809326171875,448.8961181640625,512.152099609375,3,886
"This plan was the first counterattack made by the USSR against the Truman Doctrine and the Marshall Plan, which",18,2,0.0,"This plan was the first counterattack made by the USSR against the Truman Doctrine and the Marshall Plan, which",4,ColdWar,english,0.9999977631399867,0,"This plan was the first counterattack made by the USSR against the Truman Doctrine and the Marshall Plan, which",61.41764831542969,513.0806884765625,565.4873046875,524.15185546875,3,886
"strengthened the economic ties between the USSR and Eastern Europe, helped the economic recovery and development of",16,2,0.4215,"strengthened the economic ties between the USSR and Eastern Europe, helped the economic recovery and development of",4,ColdWar,english,0.9999983447119112,0,"strengthened the economic ties between the USSR and Eastern Europe, helped the economic recovery and development of",47.25,525.0804443359375,565.4783935546875,536.151611328125,3,886
"Eastern European countries to a certain extent, and laid the foundation for cooperation between the socialist camp in the",18,2,0.2732,"Eastern European countries to a certain extent, and laid the foundation for cooperation between the socialist camp in the",4,ColdWar,english,0.9999983027529635,0,"Eastern European countries to a certain extent, and laid the foundation for cooperation between the socialist camp in the",47.25,537.0802001953125,565.4877319335938,548.1513671875,3,886
"economic field. However, there was a certain inequality in the economic cooperation between the USSR and the countries of",18,2,0.2732,"economic field. However, there was a certain inequality in the economic cooperation between the USSR and the countries of",4,ColdWar,english,0.9999987065721331,0,"economic field. However, there was a certain inequality in the economic cooperation between the USSR and the countries of",47.25,549.0799560546875,565.4864501953125,560.151123046875,3,886
Eastern Europe. The USSR tended to buy raw materials from Eastern European countries at lower prices and sell in the industrial,20,2,-0.296,Eastern Europe. The USSR tended to buy raw materials from Eastern European countries at lower prices and sell in the industrial,4,ColdWar,english,0.9999972284326006,0,Eastern Europe. The USSR tended to buy raw materials from Eastern European countries at lower prices and sell in the industrial,47.25,561.0797119140625,565.4839477539062,572.15087890625,3,886
"products to them at higher prices, which to a certain extent affected the economic development of Eastern European countries",18,2,0.128,"products to them at higher prices, which to a certain extent affected the economic development of Eastern European countries",4,ColdWar,english,0.9999966777211011,0,"products to them at higher prices, which to a certain extent affected the economic development of Eastern European countries",47.25,573.0792236328125,565.4835205078125,584.150390625,3,886
[3].,0,2,0.0,[3].,4,ColdWar,unknown,,0,[3].,47.25,585.0789794921875,61.40465545654297,596.150146484375,3,886
2.4.2. The political aspect,3,2,0.0,2.4.2. The political aspect,4,ColdWar,english,0.9999972906098347,0,2.4.2. The political aspect,47.25,609.0784912109375,150.32962036132812,620.149658203125,3,886
The struggle between the ideologies of the Cold War between the US and the USSR was very fierce. The US is based on liberal,23,2,-0.7351,The struggle between the ideologies of the Cold War between the US and the USSR was very fierce. The US is based on liberal,4,ColdWar,english,0.9999985660015271,0,The struggle between the ideologies of the Cold War between the US and the USSR was very fierce. The US is based on liberal,47.25,633.0780029296875,565.4876708984375,644.149169921875,3,886
